温度,频率,磁芯损耗,峰值磁通密度,P_pred_SE,k_T,P_pred_Mod,误差_SE,误差_Mod
50,199500,9325.626351,0.030784985,10121.901913048741,0.21291892101060927,11231.281622771843,8.538574590899781,20.43460889431299
50,199500,12589.23154,0.03476988,13733.211739653974,0.21291892101060927,15238.397878008313,9.086974022355406,21.043113946955906
50,199500,17054.31137,0.039065915,18390.49918744792,0.21291892101060927,20406.13289201212,7.834897513354834,19.65380747010555
50,199500,22976.95692,0.043919328,24664.587045604836,0.21291892101060927,27367.872717818158,7.34488092344317,19.11008412953127
50,199500,31236.54917,0.04939681,33114.57868835133,0.21291892101060927,36743.99952333557,6.012282304714423,17.63143016650829
50,199510,138016.1924,0.087508309,138858.1906818885,0.21291892101060927,154077.3126013331,0.6100720989666204,11.637127442832647
50,199500,339754.072,0.123428458,328805.2376893461,0.21291892101060927,364842.9173938882,3.2225763318162413,7.384413451235454
50,199500,442298.9101,0.137271009,429192.9964202825,0.21291892101060927,476233.3655005345,2.9631349705913412,7.672290079318127
50,199500,588559.4414,0.154182,574279.3540407986,0.21291892101060927,637221.4639879852,2.4262778497331565,8.267987762159303
50,223850,1404.881552,0.013015266,1407.3297896814036,0.21291892101060927,1561.5758125112345,0.17426648374150602,11.153556702923696
50,223850,1622.907587,0.01385603,1646.4174740618625,0.21291892101060927,1826.8679620381527,1.4486275897767817,12.567590211047102
50,223860,2132.567199,0.015541611,2195.55174237917,0.21291892101060927,2436.188391061039,2.9534611340127683,14.237356375143188
50,223850,5037.560801,0.021951836,5217.239044175381,0.21291892101060927,5789.058370829968,3.566770710533441,14.917885848261916
50,223850,11919.61205,0.03092454,12317.011890608195,0.21291892101060927,13666.979830748329,3.333999789097125,14.65960279091742
50,223850,15927.82703,0.034822555,16585.91989148438,0.21291892101060927,18403.768271440018,4.131717780742247,15.544752192352366
50,223850,21477.21408,0.039140786,22232.964136044433,0.21291892101060927,24669.73931045431,3.5188458485786596,14.86470833024499
50,223850,29115.33136,0.044087924,29961.548301324176,0.21291892101060927,33245.391006273494,2.9064307421441464,14.185171362835877
50,223850,71651.5642,0.061747903,69708.79418490392,0.21291892101060927,77349.01067013787,2.711413263321436,7.951600964683301
50,223850,96084.04349,0.069372482,93332.80151227363,0.21291892101060927,103562.25415257715,2.863370313940533,7.782989132170999
50,223850,172231.8907,0.087865835,168769.75408697902,0.21291892101060927,187267.240271634,2.0101600226008345,8.729712894938334
50,223850,231702.7744,0.098732573,226063.44127903838,0.21291892101060927,250840.42459892575,2.4338651686691306,8.259568858630702
50,223850,313217.4554,0.110171803,297556.8769601382,0.21291892101060927,330169.6768690757,4.999906030097252,5.412285036102657
50,223850,411101.4334,0.122824322,390766.0487091242,0.21291892101060927,433594.75120106497,4.946561368733912,5.471476373856153
50,223860,544036.5187,0.137627747,519790.8950093045,0.21291892101060927,576760.9661654718,4.456616947081332,6.015119636392859
50,251170,1909.545944,0.013164575,1742.3160377233398,0.21291892101060927,1933.277190753643,8.757574375317576,1.242769090118476
50,251170,2125.681827,0.013831316,1972.0158077739982,0.21291892101060927,2188.1524926767997,7.229022578739943,2.938853072144172
50,251170,2832.109432,0.015603729,2667.8948467076416,0.21291892101060927,2960.301198402943,5.798313562212613,4.526370519249869
50,251170,3794.321716,0.017544949,3579.4354825312175,0.21291892101060927,3971.7484224011305,5.6633635614672375,4.676111296861117
50,251170,4917.008595,0.019522764,4678.365076319658,0.21291892101060927,5191.122790722655,4.853428951151587,5.574816281618776
50,251170,6415.244137,0.02173624,6123.64720843409,0.21291892101060927,6794.810594613662,4.545375395522681,5.916633093111892
50,251170,8651.717901,0.024547129,8306.153141014162,0.21291892101060927,9216.523330297929,3.9941750752864555,6.528246017275323
50,251170,11540.36978,0.027598404,11141.518270498498,0.21291892101060927,12362.649873133967,3.4561415024389515,7.125249093482393
50,251170,15469.20412,0.031027256,14942.697605286345,0.21291892101060927,16580.445695935403,3.403578559241712,7.183573035271336
50,251170,27632.14166,0.039270697,26972.324300944496,0.21291892101060927,29928.542367527833,2.3878618138768806,8.310614268643812
50,251170,37315.90865,0.044219689,36318.402002344556,0.21291892101060927,40298.96796880847,2.6731404479827456,7.994068553408989
50,251170,51295.24941,0.049425597,48005.03423439439,0.21291892101060927,53266.47733092793,6.414268793796289,3.842905422239055
50,251170,66381.67197,0.054761816,62072.015706407234,0.21291892101060927,68875.22673906191,6.492238197224731,3.756390423833902
50,251170,160727.2771,0.078321533,152205.81611934194,0.21291892101060927,168887.86318472234,5.301813814313706,5.077287584263031
50,251170,288667.7834,0.097815971,265699.46485887386,0.21291892101060927,294820.6317829206,7.956661554192039,2.131463480424054
50,251170,377414.5799,0.109009189,348606.11342918867,0.21291892101060927,386814.0067921155,7.633109054357266,2.4904779498995455
50,281860,2268.111524,0.012439124,1818.962745960895,0.21291892101060927,2018.324524058133,19.8027642506306,11.012994612423077
50,281850,2923.608712,0.013907105,2405.6729493907624,0.21291892101060927,2669.3392821817692,17.71563207085004,8.69710877432325
50,281860,3829.823876,0.015606848,3212.0956119017974,0.21291892101060927,3564.147402972864,16.129417020173243,6.9370415358269115
50,281860,4979.143585,0.017380722,4207.062672840255,0.21291892101060927,4668.164747023132,15.506299406301313,6.245629045800412
50,281850,6543.554438,0.01949311,5608.112952198764,0.21291892101060927,6222.772802931371,14.295617078829533,4.90225363153965
50,281850,8543.608971,0.021782971,7408.4182237831255,0.21291892101060927,8220.39495791968,13.287016658535158,3.7831086860063654
50,281850,26900.6113,0.035045244,24398.900646037717,0.21291892101060927,27073.066583307824,9.29982826807465,0.6410831389092755
50,281850,35884.76692,0.039364033,32649.765328829624,0.21291892101060927,36228.241735158925,9.01497172430395,0.9571605019050319
50,281850,49073.22009,0.044004702,43171.65296684382,0.21291892101060927,47903.34827944916,12.026044168963722,2.3839312121872314
50,281850,64079.11164,0.048988635,56493.34185501197,0.21291892101060927,62685.11961839912,11.838131944783052,2.1754234506751713
50,281850,86189.62224,0.055314875,76597.10544409668,0.21291892101060927,84992.29395048351,11.12954964484285,1.389179182364274
50,281850,113588.7053,0.061768758,101005.82952973997,0.21291892101060927,112076.26064106982,11.077576539874538,1.3315097261965012
70,50020,689.8457043,0.027606042,835.1575970887379,0.16810654423741733,731.654406724586,21.064404965192733,6.060587485575511
70,50030,920.1997399,0.031056944,1122.3604930953231,0.16810654423741733,983.2635224409264,21.969225205094308,6.853271067842251
70,50020,1658.894966,0.0394536,2044.0880658138265,0.16810654423741733,1790.7590690657557,23.21986067283216,7.948912123334255
70,50020,2222.131156,0.044459879,2757.6972410866497,0.16810654423741733,2415.928856884835,24.1014615019713,8.721253935059591
70,50030,3046.413828,0.049404605,3593.2429068778156,0.16810654423741733,3147.9232379774126,17.94992767731802,3.3320952342201733
70,50030,3997.646339,0.055349644,4777.285688558968,0.16810654423741733,4185.224607188815,19.50245928342908,4.692217677157933
70,50030,5435.800204,0.062277726,6420.435643857727,0.16810654423741733,5624.734838424733,18.113900491286834,3.4757464832078164
70,50030,7240.807122,0.069753541,8530.483782297992,0.16810654423741733,7473.279381721025,17.81122792760936,3.2105848948067695
70,50020,9686.04943,0.079020157,11657.927027633728,0.16810654423741733,10213.13068668114,20.35791384180175,5.4416535914905
70,50030,13169.05016,0.088328632,15416.629171371926,0.16810654423741733,13506.00738039455,17.06713076542739,2.558705573299676
70,50020,61747.45772,0.15607577,64205.01050994286,0.16810654423741733,56247.921394896606,3.980006433765875,8.90649838579847
70,50020,83848.17663,0.174210382,84572.8158920727,0.16810654423741733,74091.49321306763,0.8642278117392358,11.636130693677519
70,50020,117081.5997,0.196136801,113837.06505864579,0.16810654423741733,99728.95006773417,2.771173822076001,14.82098782108273
70,50020,213114.1391,0.245075969,198965.21443007444,0.16810654423741733,174306.95287945578,6.639129965603281,18.209578390448623
70,56320,810.7764625,0.027565298,1006.6919830772173,0.16810654423741733,881.9301030132374,24.163937859409344,8.775987439723856
70,56320,1420.449995,0.034917884,1820.909317052665,0.16810654423741733,1595.239426320971,28.19242658751005,12.305215384999954
70,56320,1915.29465,0.039277202,2445.4430220241043,0.16810654423741733,2142.373091850968,27.67972917504386,11.856057857780167
70,56320,2650.008769,0.043895425,3231.271206288291,0.16810654423741733,2830.8116044736125,21.934359013749024,6.822725931651908
70,56320,3483.156534,0.048865895,4228.124800851311,0.16810654423741733,3704.122615310028,21.387734360471065,6.3438458522641765
70,56320,4726.887111,0.055264267,5755.689576234615,0.16810654423741733,5042.37242991082,21.764904493709516,6.67427233827205
70,56320,6344.782869,0.062064576,7698.903876769811,0.16810654423741733,6744.759274205723,21.342274995507204,6.304020381216981
70,56310,8601.823602,0.06987315,10358.849279273825,0.16810654423741733,9075.050924755216,20.42619982192265,5.50147671762516
70,56320,11304.20021,0.078498853,13872.410647932633,0.16810654423741733,12153.167758796708,22.719081316878338,7.510195617781852
70,56310,14758.93898,0.087159384,18028.333131213076,0.16810654423741733,15794.036272113768,22.151959267827227,7.013358436649401
70,56310,27394.67029,0.109419326,31882.921865986013,0.16810654423741733,27931.590832461454,16.383667072731228,1.959945262263113
70,56310,37374.39757,0.122649963,42444.283745978646,0.16810654423741733,37184.05645984247,13.565131495385451,0.5092820822089119
70,56320,52032.4859,0.138282435,57350.38970852296,0.16810654423741733,50242.81106210752,10.220353143886523,3.4395336047022926
70,56320,99013.81821,0.174641081,102956.76009870868,0.16810654423741733,90197.06878186051,3.982213755605334,8.904564622929605
70,56320,134923.4597,0.19515513,136005.83589634727,0.16810654423741733,119150.28914387067,0.802214973403372,11.690458124332647
70,56320,182082.033,0.218425155,180379.66404331187,0.16810654423741733,158024.756693636,0.9349461496226387,13.212328481835431
70,56310,234476.0557,0.240290153,229045.023801893,0.16810654423741733,200658.89550327187,2.3162415803580925,14.422436481102974
70,56320,322173.7612,0.270823931,309218.67170525005,0.16810654423741733,270896.42072744085,4.021149781563888,15.916051102847897
70,63020,689.6302384,0.024597768,906.3523846472638,0.16810654423741733,794.0258444443598,31.425847385995898,15.137910177280842
70,63020,914.1884886,0.027537705,1202.8216545620173,0.16810654423741733,1053.7529289463555,31.572609977186854,15.266484109867347
70,63020,1634.403121,0.035142826,2216.529593622624,0.16810654423741733,1941.8294827977656,35.61706809923693,18.80970232176677
70,63020,2250.012466,0.039143764,2904.3420326905284,0.16810654423741733,2544.3995890846004,29.081152952622276,13.083799647028277
70,63020,3001.069963,0.043745043,3837.3588019148124,0.16810654423741733,3361.785233579133,27.866355973881458,12.019555526074658
70,63020,4015.747686,0.049142517,5136.741630832221,0.16810654423741733,4500.132266658527,27.91494965533601,12.062126869853527
70,63020,5424.1358,0.055268866,6895.770917433756,0.16810654423741733,6041.160610992525,27.131236600561436,11.375541353380664
70,63020,7324.569887,0.062224249,9281.556733586414,0.16810654423741733,8131.2699651718585,26.718112828164415,11.013617053523227
70,63020,9964.628084,0.070046061,12488.803117555133,0.16810654423741733,10941.03420423544,25.331352181705103,9.79872115651999
70,63020,12658.72226,0.077701092,16196.717979802459,0.16810654423741733,14189.417812526544,27.94907453639368,12.092022568212535
70,63020,17151.48798,0.087154725,21598.127705618186,0.16810654423741733,18921.417188685256,25.9256790478081,10.319391593015911
70,63020,31461.70215,0.10937969,38166.50823551418,0.16810654423741733,33436.4364727644,21.311008710042657,6.276629005479278
70,63020,43991.76265,0.123573522,51820.84272941101,0.16810654423741733,45398.55480608975,17.796695580714612,3.197853578367022
70,63020,84883.82925,0.156269494,93336.21816791258,0.16810654423741733,81768.82491114382,9.957596155350855,3.669726456003604
70,63020,115859.0423,0.174777515,123566.24704257821,0.16810654423741733,108252.36995540987,6.652225488470317,6.565454187765309
70,63020,157296.9327,0.195442059,163512.80869132176,0.16810654423741733,143248.2533260225,3.9516828997401996,8.931311712715617
70,63020,206612.8175,0.215991506,210080.30486086072,0.16810654423741733,184044.52207977878,1.6782537515421647,10.922989044579108
70,63030,370566.4934,0.269224982,365027.0495768241,0.16810654423741733,319788.3253742107,1.494858256706016,13.702849267318365
70,70840,784.7889109,0.024622381,1096.396167724432,0.16810654423741733,960.5170214913278,39.70586899183872,22.39176779266693
70,70840,1061.171134,0.027736082,1477.736346739037,0.16810654423741733,1294.5967489700358,39.25523408923004,21.996981211706792
70,70830,1411.641315,0.031247118,1991.8321759817038,0.16810654423741733,1744.9793836431913,41.10044490881904,23.613510393976476
70,70840,1903.454728,0.034687657,2588.591477315923,0.16810654423741733,2267.780797528521,35.99438112383217,19.14025399024468
70,70830,3470.119381,0.043977047,4691.091035229982,0.16810654423741733,4109.7122749486625,35.185292497865845,18.431437761208898
70,70840,6251.862154,0.055464851,8394.946224828314,0.16810654423741733,7354.539336075676,34.27913184965456,17.63757989081977
70,70840,8516.618515,0.062416037,11286.327927671595,0.16810654423741733,9887.584801724894,32.52123372431687,16.097542520077212
70,70840,19870.13212,0.087220945,26111.06603193436,0.16810654423741733,22875.055669895966,31.40861809193829,15.122816153151819
70,70830,27104.88703,0.097900734,34871.4962415122,0.16810654423741733,30549.783637388515,28.65390733012842,12.709503653624019
70,70840,72377.73703,0.139209642,84292.29252354414,0.16810654423741733,73845.73581411848,16.4616303057467,2.028246314899295
70,70840,98356.36393,0.155595276,111410.20783516491,0.16810654423741733,97602.85938947082,13.271987071884128,0.7660963769110627
70,70830,181651.193,0.194026581,193696.66783084537,0.16810654423741733,169691.35056703354,6.631101415802632,6.583960300754235
70,70830,244958.5314,0.216642627,255355.55529628578,0.16810654423741733,223708.696377074,4.244401628661041,8.674870355189437
70,70840,453006.1537,0.273120293,456492.70393187104,0.16810654423741733,399918.410170299,0.7696474326880696,11.718989487471287
70,79460,875.1677313,0.024736734,1333.8270687153665,0.16810654423741733,1168.5225112433995,52.40816371669238,33.519835050092816
70,79460,1194.215092,0.027890117,1801.8301485116128,0.16810654423741733,1578.5247873254536,50.8798675030991,32.180944446266786
70,79460,3909.69399,0.043942699,5631.313160492477,0.16810654423741733,4933.41029750903,44.034627131840494,26.184052003236953
70,79460,7082.300556,0.055572164,10144.018921397696,0.16810654423741733,8886.845035727558,43.23056245902839,25.47963709615203
70,79470,12346.53801,0.068755715,17299.65977976927,0.16810654423741733,15155.669249524155,40.11749500756828,22.752379956623603
70,79470,22679.30644,0.087155957,31346.488052592016,0.16810654423741733,27461.638616431876,38.21625513779166,21.086765545868584
70,79460,31833.39317,0.098449162,42534.19381552905,0.16810654423741733,37262.823747387694,33.61501737619838,17.055770801412482
70,79460,43428.80689,0.110139829,56349.648515264045,0.16810654423741733,49366.0942525005,29.751776644453994,13.671311250937526
70,79460,83971.54587,0.139152029,101257.02959589276,0.16810654423741733,88707.99017326668,20.584929748290172,5.640534843313913
70,79460,116186.235,0.155755987,134318.7808320007,0.16810654423741733,117672.31507464235,15.606449276887824,1.279050030877021
70,79460,214516.687,0.19446486,234295.952773948,0.16810654423741733,205259.0635855526,9.220385626199787,4.315572622304862
70,79460,532551.5835,0.273443699,550566.8427127145,0.16810654423741733,482333.7033290476,3.38281957483176,9.429674368990467
70,89080,1039.644333,0.024766764,1607.4054028222572,0.16810654423741733,1408.1955914278208,54.611086868903,35.44974437212854
70,89090,1432.160788,0.027619955,2113.006947340862,0.16810654423741733,1851.1366595367763,47.53978499101752,29.254806795951488
70,89080,1925.019466,0.030927827,2805.1972951266234,0.16810654423741733,2457.5421092567826,45.723061229897375,27.663234199044854
70,89080,3365.229503,0.039139079,5061.651476214673,0.16810654423741733,4434.348224557882,50.41029064146632,31.7695634311061
70,89080,6236.918915,0.049667514,9196.669216492253,0.16810654423741733,8056.902772471519,47.45532757166289,29.18081639789153
70,89080,10644.87113,0.061175602,15505.768228605484,0.16810654423741733,13584.099209126703,45.664217436190654,27.61168306531395
70,89080,26992.30288,0.08745552,37978.82246446363,0.16810654423741733,33272.011073357964,40.7024166604329,23.264810791712502
70,89080,52190.9005,0.110675458,68529.50719117961,0.16810654423741733,60036.47228004952,31.305469985480723,15.032451452048653
70,89080,71823.63711,0.123995547,91115.1710766272,0.16810654423741733,79823.0377955785,26.85958932583943,11.13756001151429
70,89080,133595.5401,0.154118913,157159.0995212387,0.16810654423741733,137681.97538094653,17.637983576098954,3.0588111533421762
70,89090,251993.1817,0.193917481,279563.00390319386,0.16810654423741733,244916.0547373924,10.940701655974163,2.808459703101396
70,89080,343065.9261,0.217327592,371940.35867896146,0.16810654423741733,325844.8506183804,8.416584213771467,5.019756895530281
70,89090,614025.9364,0.268415951,631525.9873187409,0.16810654423741733,553259.3766655957,2.8500507684321525,9.896415791599177
70,99960,889.111964,0.022118873,1456.819809274352,0.16810654423741733,1276.2724508222332,63.851108551088195,43.544626829724365
70,99950,1232.242331,0.024597322,1900.8724566261506,0.16810654423741733,1665.29253204427,54.26125274267588,35.14326607274054
70,99950,2184.525096,0.030973623,3387.466559202522,0.16810654423741733,2967.649272798692,55.066497766731196,35.84871504715788
70,99950,3956.657481,0.039344018,6169.903270236777,0.16810654423741733,5405.251574636064,55.93726017136576,36.611561667702105
70,99950,5307.631418,0.044055492,8192.309675036851,0.16810654423741733,7177.016045698858,54.34963413725221,35.22069413786219
70,99950,6953.236194,0.049083705,10741.372341670705,0.16810654423741733,9410.166937891028,54.48018795822751,35.33506809406435
70,99950,12624.537,0.061703365,19060.982970737936,0.16810654423741733,16698.70720886335,50.98361999919629,32.271838633475035
70,99950,23246.27222,0.078062478,34367.97950858273,0.16810654423741733,30108.66900490285,47.842971050705216,29.52041824150527
70,99950,31824.85785,0.087476443,45719.635661343294,0.16810654423741733,40053.48573978199,43.660141003091056,25.855976886262784
70,99950,44519.72675,0.098661026,61813.65011321544,0.16810654423741733,54152.92833199284,38.845528995110996,21.638051904693782
70,99950,61359.14384,0.110694024,82482.35757401347,0.16810654423741733,72260.11067423456,34.42553531889938,17.76583920834995
70,99950,113538.8022,0.136842671,140350.2374365192,0.16810654423741733,122956.27802851726,23.614336876031622,8.294499894342955
70,99950,540557.6199,0.240524846,577002.8359533314,0.16810654423741733,505493.41715798574,6.742151939338776,6.486672549080148
70,99950,709895.3756,0.267341326,752050.0096728989,0.16810654423741733,658846.552521966,5.938147440004099,7.191034740138681
70,112160,779.0517616,0.019684079,1308.4795542483434,0.16810654423741733,1146.3163782644738,67.95797387852842,47.14251796442813
70,112160,1082.936759,0.021867282,1703.2096229405802,0.16810654423741733,1492.12655257423,57.276923955684126,37.785197535642055
70,112160,1425.887502,0.02448564,2261.4362435961366,0.16810654423741733,1981.1707382193676,58.59850376864699,38.94299062447127
70,112160,1940.259974,0.027689047,3077.7165176402227,0.16810654423741733,2696.287336222667,58.6239245710597,38.96526096263566
70,112160,3429.795709,0.034888564,5493.254314889588,0.16810654423741733,4812.461433336835,60.16272632433888,40.31335512808047
70,112160,6122.652855,0.043707256,9663.904869110613,0.16810654423741733,8466.232730564132,57.83852356121556,38.277196683628276
70,112160,11109.72416,0.055079709,17254.8693896964,0.16810654423741733,15116.42984562007,55.31321157209001,36.06485298749371
70,112160,15162.63384,0.061843455,23067.439432309187,0.16810654423741733,20208.633402047864,52.133459633218884,33.27917573750408
70,112170,20655.39012,0.069414429,30816.483324949724,0.16810654423741733,26997.31871331885,49.19342189093315,30.70350429827104
70,112160,27437.91214,0.077801578,41010.4864501414,0.16810654423741733,35927.95328421913,49.466498182836574,30.94273755561028
70,112160,38275.28831,0.087733377,55421.82911450303,0.16810654423741733,48553.26185346859,44.79794029408586,26.85276583738576
70,112160,52867.36624,0.098551974,74176.41059397168,0.16810654423741733,64983.54068175369,40.30661231966013,22.918059482574463
70,112160,74679.12924,0.110384354,98559.10150192538,0.16810654423741733,86344.42312213973,31.97676848263876,15.62055423095576
70,112160,98749.56836,0.122114798,126951.70778986612,0.16810654423741733,111218.26200163062,28.55925337015429,12.626580397976953
70,112160,137326.7257,0.137813497,171907.29918096823,0.16810654423741733,150602.39340732846,25.181240799778433,9.667213457291695
70,112160,186976.6489,0.154264565,228062.589971346,0.16810654423741733,199798.217178677,21.973835403007907,6.857309912284455
70,112160,259966.3607,0.173590002,306576.6971053113,0.16810654423741733,268581.8727125059,17.92937220023611,3.3140872493299987
70,112160,841850.3717,0.26776003,908522.498883606,0.16810654423741733,795927.0109423363,7.9197122701236,5.455050244252773
70,125850,727.9912483,0.017726474,1210.75303405684,0.16810654423741733,1060.7013525481052,66.31422931033606,45.7024868121763
70,125860,720.7782272,0.01756622,1183.654124364561,0.16810654423741733,1036.960879177687,64.21890668960556,43.86684281598776
70,125860,988.688982,0.019514141,1540.6516637296456,0.16810654423741733,1349.7148118208274,55.827736707765354,36.515611723569044
70,125860,1318.546035,0.021916908,2061.163110670278,0.16810654423741733,1805.7179604867185,56.32090620713731,36.94766148128597
70,125860,3182.501773,0.031109928,4959.261606060827,0.16810654423741733,4344.647789618223,55.829028851913456,36.51674372902928
70,125860,4235.971426,0.035135615,6728.026242281534,0.16810654423741733,5894.204957104524,58.83077494303981,39.1464758455744
70,125860,5461.073831,0.038928474,8699.242885345473,0.16810654423741733,7621.123742893086,59.2954637595976,39.553574603432
70,125860,7458.482682,0.04388763,11749.313443168272,0.16810654423741733,10293.191352923883,57.529539775209095,38.00650603862169
70,125850,9835.249573,0.048775449,15307.632319343335,0.16810654423741733,13410.518783531132,55.640507195326016,36.35158603749173
70,125860,13517.14557,0.055007828,20695.05729411606,0.16810654423741733,18130.266574164874,53.10227434442033,34.127922794611685
70,125850,18744.33817,0.062188964,28143.97670183728,0.16810654423741733,24656.022585956795,50.1465479687154,31.538507053923876
70,125860,46934.43446,0.088130127,67448.02459342466,0.16810654423741733,59089.020552134156,43.70690809304932,25.896948012642913
70,125860,66263.00214,0.098713256,89623.61061702804,0.16810654423741733,78516.33019097064,35.25437683561623,18.491960302495645
70,125860,88778.25308,0.109631022,116578.50756756274,0.16810654423741733,102130.63868246165,31.314261683558183,15.04015357277816
70,125860,121961.4394,0.123220576,156252.98559473507,0.16810654423741733,136888.1584419258,28.116711612650146,12.238883958207692
70,125860,166252.852,0.137957405,207399.1761892659,0.16810654423741733,181695.67245617948,24.7492441147812,9.288755212559883
70,125850,229363.5866,0.155235541,278744.0792369538,0.16810654423741733,244198.6214733969,21.52935144106863,6.467911970381128
70,125860,565501.9261,0.214889005,629871.5530903742,0.16810654423741733,551809.9806497538,11.382742307228044,2.4212022662191632
70,125860,767746.9313,0.241829938,846897.1691514916,0.16810654423741733,741939.063970974,10.309417677185516,3.361507063965272
70,141250,684.4961366,0.015651383,1066.6894570392355,0.16810654423741733,934.4919384915656,55.83571623028435,36.52260232370837
70,141270,1223.104389,0.019418493,1831.9464430660742,0.16810654423741733,1604.9086934310767,49.77842116680313,31.216003136350174
70,141260,1651.460177,0.021922319,2482.498114842224,0.16810654423741733,2174.835853426117,50.32140341112349,31.69169221972205
70,141260,2196.263153,0.024585048,3308.8674534396914,0.16810654423741733,2898.7911527307547,50.65897039341222,31.987423673303088
70,141260,16871.50322,0.055265648,25203.729784335555,0.16810654423741733,22080.167895120594,49.38639109796855,30.87255834409636
70,141260,22861.11287,0.062001765,33625.35590964903,0.16810654423741733,29458.0806242289,47.085385129149344,28.856721856642054
70,141260,31500.34493,0.069912889,45435.42122147282,0.16810654423741733,39804.49471328487,44.23785302173457,26.362091595308986
70,141260,41795.51008,0.078306749,60370.51214220929,0.16810654423741733,52888.64209466604,44.44257774735906,26.541444268613734
70,141260,59257.32724,0.087952352,80775.36516964396,0.16810654423741733,70764.67014988806,36.312872908514876,19.419274283637197
70,141260,107555.0609,0.109502967,139911.69984346398,0.16810654423741733,122572.08950698345,30.08379026771021,13.962177587297015
70,141260,279113.5712,0.155534352,337180.4111431414,0.16810654423741733,295392.7911738491,20.80401884204095,5.8324716723229955
70,141260,383578.0985,0.173387126,442741.7994942706,0.16810654423741733,387871.6900502999,15.424160353688848,1.1193526343370979
70,141260,681198.4228,0.215634721,764770.302582941,0.16810654423741733,669990.3874040319,12.268360728057322,1.6453407730890606
70,158510,684.0462375,0.013950533,962.0757046906793,0.16810654423741733,842.8432326944455,40.64483538522195,23.21436570937145
70,158500,922.4199793,0.015517846,1256.2394879292415,0.16810654423741733,1100.5505553069959,36.18953579936204,19.311222653934102
70,158500,1607.580943,0.019528734,2235.316006836444,0.16810654423741733,1958.2876483731666,39.04842655480796,21.815803857359278
70,158500,2862.749609,0.024703043,4029.0667091915384,0.16810654423741733,3529.73429571053,40.741149576087096,23.29874343930197
70,158500,3828.618031,0.02783259,5433.188123510818,0.16810654423741733,4759.839396764771,41.909902725180416,24.322650058709154
70,158500,4951.620441,0.030969067,7100.639743936513,0.16810654423741733,6220.639526389747,43.400323763557886,25.628359453445164
70,158500,6456.609337,0.034715992,9454.290402537703,0.16810654423741733,8282.59631425671,46.42810040185188,28.280896085702125
70,158500,8635.440552,0.038910689,12583.593934491379,0.16810654423741733,11024.077355815678,45.72034696686056,27.660856321481603
70,158500,11710.85379,0.043858349,16986.607298921048,0.16810654423741733,14881.414153303876,45.05011849286395,27.073690955062958
70,158500,21146.58386,0.05516757,30188.67467863598,0.16810654423741733,26447.315978198618,42.75910888727339,25.066611956294576
70,158500,29086.50004,0.062326345,40988.663088985086,0.16810654423741733,35908.83454733017,40.91988734504712,23.455329785116934
70,158500,39467.02966,0.07000362,54842.755376076224,0.16810654423741733,48045.954186011135,38.95840616467671,21.736939921541424
70,158500,54462.48862,0.078475499,73026.60802223229,0.16810654423741733,63976.23604678548,34.086065239800824,17.468440513553393
70,158500,71864.2914,0.087111466,94871.0875135609,0.16810654423741733,83113.47402216753,32.014225236708995,15.653368874889551
70,158500,134018.8582,0.109884116,169804.59831682386,0.16810654423741733,148760.28557206757,26.702018355819625,10.999517209785918
70,158500,183163.2986,0.123216059,226260.6938770014,0.16810654423741733,198219.6346183522,23.529492865882137,8.220170816661732
70,158500,248601.6049,0.138159199,301452.50313062704,0.16810654423741733,264092.73303927726,21.259274754837687,6.231306570007284
70,158500,343043.1415,0.154507657,398993.1075119998,0.16810654423741733,349544.8839614319,16.30989203496428,1.8953133512601905
70,158510,458087.4588,0.172525574,526119.8321833449,0.16810654423741733,460916.4725603798,14.851394002700177,0.6175706638620176
70,177820,972.3431556,0.013842025,1134.7062748856993,0.16810654423741733,994.0792603122891,16.698129497863377,2.23543556481111
70,177820,1240.280021,0.015516832,1510.8448055124404,0.16810654423741733,1323.6019928256408,21.814814391212416,6.717996776120022
70,177820,1621.650775,0.017378047,2006.9648968368153,0.16810654423741733,1758.2366681820267,23.760610346997506,8.422645324609219
70,177820,2160.40164,0.019597524,2712.5975160020203,0.16810654423741733,2376.418454638287,25.559871172937093,9.998919211998333
70,177820,2872.931727,0.022067739,3652.7309147314036,0.16810654423741733,3200.0387467688865,27.14297664656628,11.385826425832304
70,177820,3816.746169,0.024852297,4920.174443954078,0.16810654423741733,4310.404798233782,28.91018228867915,12.934017809288106
70,177820,4882.887341,0.027540948,6365.11446046534,0.16810654423741733,5576.269749014838,30.355546133935274,14.200254062647211
70,177820,6331.884828,0.030734539,8379.935303987073,0.16810654423741733,7341.388756567361,32.345036772154515,15.943182101216847
70,177820,27276.82978,0.055409155,36712.95326587229,0.16810654423741733,32163.024241752977,34.593915649211816,17.913351739048675
70,177820,36943.64862,0.062309918,49271.45067397821,0.16810654423741733,43165.11534708442,33.369205572468466,16.840423075365486
70,177820,51429.63675,0.069771386,65421.48666449967,0.16810654423741733,57313.636587166235,27.205811276704527,11.440873801556137
70,177820,66137.61872,0.077485715,85090.70972432797,0.16810654423741733,74545.20315464742,28.65705081485881,12.712257558352288
70,177820,122500.5024,0.0979416,153079.99974171518,0.16810654423741733,134108.40873967874,24.962752594976443,9.475803047546309
70,177820,168565.1232,0.110331121,206341.90263749377,0.16810654423741733,180769.4294860335,22.41079217358159,7.240113526659532
